address	categories	city	country_code	country_name	description	domain	domain_suffix	email	language	link	name	page_type	phone	phone_country_code	raw_address	raw_phone	region_code	region_name	site_name	text	tld	zip_code
nymphenburger straße 4, 80335, munich, germany, bayern	Ophthalmologists	munchen	de	germany		augenarzt-muc.de	de			https://acuity.co.uk	Eye Center Munich Nymphenburger Höfe	LocalBusiness	4989183511	de	Nymphenburger Str. 4	+49 89 183511	by	bavaria	Herzog Carl Theodor	3.9 (57) · Ophthalmologist Nymphenburger Str. 4 Closed ⋅ Opens 8:30AM Mon · +49 89 183511	de	80335
539 4th concession rd. w, l0r 2h2, waterdown, on, canada, ontario	Concrete Work	waterdown	ca	canada		europaconcrete.ca	ca		en		Europa Concrete & Interlocking Inc.		19056906254	ca	7+ years in business · Millgrove, ON, Canada	+1 905-690-6254	on	ontario	Europa Concrete & Interlocking	3.6 (9) · Concrete contractor 7+ years in business · Millgrove, ON, Canada Closed ⋅ Opens 9AM Mon · +1 905-690-6254	ca	l0r 2h2
1177 west broadway # 401, v6h 1g3, vancouver, bc, canada, british columbia	Chiropractors|Massage Therapists|Sports Medicine & Physical Therapy	vancouver	ca	canada		alliancewellness.ca	ca		en		Alliance Wellness Clinic		16047371177	ca	7+ years in business · Vancouver, BC, Canada	+1 604-737-1177	bc	british columbia	Alliance Wellness	4.8 (190) · Wellness center 7+ years in business · Vancouver, BC, Canada Closed ⋅ Opens 9AM · +1 604-737-1177	ca	v6h 1g3
we are currently offering mediation and collaborative family services via zoom. nous offrons présentement des services de médiation et de droit collaboratif familial par zoom., ottawa, on, canada, ontario	Divorce & Family Law Attorneys	nepean	ca	canada		altdivorce.com	com		en		Alt Divorce		16137469696	ca	Nepean, ON, Canada · In Auriga Corporate Centre	+1 613-746-9696	on	ontario	Alt Divorce	1.0 (1) · Family law attorney Nepean, ON, Canada · In Auriga Corporate Centre Closed ⋅ Opens 9AM Mon · +1 613-746-9696	com	k2e 8a5
8225 main street, v5x 3l7, vancouver, bc, canada, british columbia	Auto Body Shops|Auto Services	vancouver	ca	canada		penneyautobody.com	com		en		Penney Auto Body Ltd		16043226228	ca	7+ years in business · Vancouver, BC, Canada	+1 604-322-6228	bc	british columbia	Penney Auto Body & Glass	"4.7 (209) · Auto body shop 7+ years in business · Vancouver, BC, Canada Closed ⋅ Opens 8:30AM Mon · +1 604-322-6228 \Excellent service from the whole team at Penney Auto Body.\"""""	com	v5x 3l7
504 n 3rd ave, 97136, rockaway beach, or, us, oregon	High Schools	rockaway beach	us	united states		nknsd.org	org		en		Neah Kah Nie School District #56		15033552222	us	Rockaway Beach, OR, United States	+1 503-355-2222	or	oregon	Neah-Kah-Nie School District	5.0 (5) · School district office Rockaway Beach, OR, United States +1 503-355-2222	org	97136
5347 Benton Rd, Paducah, KY 42003, United States	Community Center|Other schools|Elementary Schools	paducah	us	united states		mccracken.kyschools.us	kyschools.us		en		McCracken County Public Schools		12705384000	us	Paducah, KY, United States	+1 270-538-4000	ky	kentucky	McCracken County Public Schools.	No reviews · Public educational institution Paducah, KY, United States +1 270-538-4000	us	42003
12 hazelton avenue, m5r2e2, toronto, on, canada, ontario	Art Galleries	toronto	ca	canada		gevik.com	com		en		Gallery Gevik		14169680901	ca	7+ years in business · Toronto, ON, Canada	+1 416-968-0901	on	ontario	Gallery Gevik	"4.9 (14) · Art gallery 7+ years in business · Toronto, ON, Canada Open ⋅ Closes 6PM · +1 416-968-0901 \I recently bought a painting here;\"""""	com	m5r 2e2
414 w main st, 67543, haven, ks, kansas	Charter Schools	haven	us	united states		havenschools.com	com				USD 312 Haven Public Schools		16204653445		Haven, KS	(620) 465-3445	ks	kansas	USD 312 Haven Schools	No reviews · School Haven, KS (620) 465-3445	com	67543
101 town cir, 29945, yemassee, sc, south carolina	Executive, Legislative & Government Institutions	yemassee	us	united states		townofyemassee.org	org		en		Yemassee Enterprises, Inc.		18435892565		Yemassee, SC	(843) 589-2565	sc	south carolina	Town of Yemassee	2.5 (10) · City courthouse Yemassee, SC Closed ⋅ Opens 8AM Mon · (843) 589-2565	org	29945
275 Slater St. #1700, Ottawa, ON K1P 5H9, Canada	Security Guards & Patrol Services	ottawa	ca	canada		chamber.ca	ca		en		The Canadian Chamber of Commerce		16132384000	ca	275 Slater St. #1700	+1 613-238-4000	on	ontario	Canadian Chamber	5.0 (1) · Corporate office 275 Slater St. #1700 Closed ⋅ Opens 8:30AM Mon · +1 613-238-4000	ca	k1p 5h9
553 queen street west, 4th floor, m5v 2b6, toronto, on, canada, ontario	Gyms, Fitness & Health Centers	toronto	ca	canada		corestudio.ca	ca		en		Core Studio		14165457743	ca	Toronto, ON, Canada	+1 416-545-7743	on	ontario	CORE Studio Pilates	"4.5 (37) · Pilates studio Toronto, ON, Canada Temporarily closed · +1 416-545-7743 \CORE Studio is an amazing place to practice Pilates.\"""""	ca	m5v 2b6
6058 pineglade crescent, k1w 1h1, ottawa, on, canada, ontario	Educational Associations	whitby	ca	canada		geneoutsourcing.com	com		en		Gene Outsourcing		16132960151	ca		+1 613-296-0151		ontario	Gene Outsourcing	5.0 (4) · Educational consultant 287 Trollius Way Closed ⋅ Opens 7:30AM · +1 613-296-0151	com	
350 e market st, 27577, smithfield, nc, north carolina	Executive, Legislative & Government Institutions	smithfield	us	united states		smithfield-nc.com	com		en		Town Of Smithfield, NC Government		19199342116		Smithfield, NC	(919) 934-2116	nc	north carolina	Smithfield Maps & Directions	No reviews · City government office Smithfield, NC Closed ⋅ Opens 8AM Mon · (919) 934-2116	com	27577
1004 1st ave s, 51442, denison, ia, iowa	Churches & Religious Organizations	denison	us	united states		ziondenison.org	org		en		Zion Denison		17122632235		Denison, IA	(712) 263-2235	ia	iowa	Zion Lutheran School	4.2 (18) · Lutheran church Denison, IA (712) 263-2235	org	51442
860 n. us hwy 231, 36360, ozark, al, alabama	Middle Schools	ozark	us	united states	Depuis plus de 80 ans, nous proposons des chaussures confortables et de qualité pour hommes, femmes et enfants qui plaisent en plus de répondre aux besoins de chacun.	ozarkcityschools.net	net		en	http://caronchaussures.com	Ozark City Schools	LocalBusiness	13347745197		Ozark, AL	(334) 774-5197	al	alabama	Ozark City Schools	3.0 (3) · School Ozark, AL (334) 774-5197	net	36360
850 elm street, 89801, elko, nv, nevada	Elementary Schools	elko	us	united states		ecsdnv.net	net		en		Elko County School District		17757385196	us	Elko, NV, United States	+1 775-738-5196	nv	nevada	ECSD	3.5 (2) · School Elko, NV, United States Closed ⋅ Opens 7AM Mon · +1 775-738-5196	net	89801
4 south main street, 01938, ipswich, ma, massachusetts	Social Services & NGOs|Animal Preservation & Wildlife Control|Social Services & NGOs	ipswich	us	united states	CF Landscaping offers Interlocking,sodding,decks,fencing, lawn maintenance, snow removal and more. We are reliable and professional Company based out of Milton,ON.	qlf.org	org	info@cflandscaping.ca	en	http://cflandscaping.ca	QLF | The Quebec-Labrador Foundation	LocalBusiness	19783560038		Ipswich, MA	(978) 356-0038	ma	massachusetts	QLF	No reviews · Non-profit organization Ipswich, MA Open ⋅ Closes 5PM · (978) 356-0038	org	01938
18001 leslie street, l3y 9a4, newmarket, on, canada, ontario	Automobile Dealers & Manufacturers	newmarket	ca	canada		southlakeford.com	com		en		Southlake Ford Lincoln		19058535000	ca	18001 Leslie St	+1 905-853-5000	on	ontario	Southlake Ford	Newmarket, ON, Canada · +1 905-853-5000 Open ⋅ Closes 6PM In-store shopping·Curbside pickup	com	l3y 9a4
25 west nora avenue, 99205, spokane, wa, washington	Housing Programs	spokane	us	united states		spokanehousing.org	org		en		Spokane Housing Authority		15093282953	us	Spokane, WA	(509) 328-2953	wa	washington	Spokane Housing Authority	3.4 (85) · Housing authority Spokane, WA Open ⋅ Closes 4PM · (509) 328-2953	org	99205
10229 boulvard bourque, j1n0g2, sherbrooke, qc, canada, quebec	Pumps & Hydraulics Manufacturing	sherbrooke	ca	canada		ajrlacroix.ca	ca		fr		AJR LACROIX 2014 INC.		18198434744	ca	Sherbrooke, Quebec, Canada	+1 819-843-4744	qc	quebec	AJR Lacroix 2014	4.8 (21) · Wood stove shop Sherbrooke, Quebec, Canada Closed ⋅ Opens 9AM · +1 819-843-4744 Curbside pickup·In-store pickup·In-store shopping	ca	
1463 gerrard st e (2nd floor), m4l 1z9, toronto, on, canada, ontario	Dance Studios & Schools	toronto	ca	canada		studioaccessballroom.com	com		en		Access Ballroom Studio - Toronto		14166903900	ca	Toronto, ON, Canada	+1 416-690-3900	on	ontario	Access Ballroom	"5.0 (74) · Dance school Toronto, ON, Canada Closed ⋅ Opens 12PM Mon · +1 416-690-3900 \If you want to learn to dance then this is your place!\"""""	com	m4l 1z9
6097 johnstown-utica rd, 43031, johnstown, oh, ohio	High Schools	johnstown	us	united states		northridge.k12.oh.us	k12.oh.us				Northridge Vikings School District		17409676631	us	Johnstown, OH	(740) 967-6631	oh	ohio	Northridge Local Schools	No reviews · School district office Johnstown, OH Closed ⋅ Opens 8AM Mon · (740) 967-6631	us	43031
100, rang de la montagne, j0l 1m0, rougemont	Wine Shops & Wineries		ca			de-lavoie.com	com		fr		De Lavoie - Vignoble et cidrerie		14504693894	ca	Rougemont, Quebec, Canada	+1 450-469-3894			Domaine de Lavoie	3.6 (34) · Winery Rougemont, Quebec, Canada Closed ⋅ Opens 10AM Fri · +1 450-469-3894	com	
2400 willow st., 72114, north little rock, ar, arkansas	High Schools	north little rock	us	united states		nlrsd.org	org		en	https://canadianhomeimprovements.com	North Little Rock School District	LocalBusiness	15017718000		North Little Rock, AR	(501) 771-8000	ar	arkansas	NLRSD	3.0 (2) · School district office North Little Rock, AR Closed ⋅ Opens 9AM · (501) 771-8000	org	72114
1502 cumberland avenue, 37996, knoxville, tn, tennessee	Colleges & Universities	knoxville	us	united states		utk.edu	edu		en		University of Tennessee, Knoxville		18659741000	us	Knoxville, TN	(865) 974-1000	tn	tennessee	Army ROTC	4.5 (818) · University Knoxville, TN (865) 974-1000 Their website mentions architecture programs	edu	37996
level 2, 40 miller street, 2060, north sydney, nsw, australia, new south wales	Funeral Services & Cemeteries	north sydney shoppingworld	au	australia		invocare.com.au	com.au		en		InvoCare Australia		61299785200	au	North Sydney NSW, Australia	+61 2 9978 5200	nsw	new south wales	InvoCare	"3.1 (13) · Corporate office North Sydney NSW, Australia Closed ⋅ Opens 8:30AM Mon · +61 2 9978 5200 \The staff and the Funeral service were well above our expectations.\"""""	au	2060
9411 frederick rd, 21042, ellicott city, md, maryland	Community Center|Libraries	ellicott city	us	united states		hclibrary.org	org		en		Howard County Library System		14103137750		Ellicott City, MD · (410) 313-7750	(410) 313-7750	md	maryland	Howard County Library System	Library Ellicott City, MD · (410) 313-7750 Temporarily closed	org	21042
Gulfdrug - 2nd St - Al BarshaAl Barsha 1 - Dubai - United Arab Emirates	Pharmaceutical Products	abbott	ae	united states		gulfdrug.com	com		en		Gulf Drug		97145014000	ae	2nd St	+971 4 501 4000	du	texas	GulfDrug	4.4 (15) · Pharmaceutical company Dubai - United Arab Emirates Closed ⋅ Opens 8:30AM · +971 4 501 4000	com	
7495 birchmount road, l3r5g2, markham, on, canada, ontario	Digital & Marketing Agencies|Commercial Printing	markham	ca	canada		icondigital.com	com		en		ICON Digital Productions Inc.		19058892800	ca	7495 Birchmount Rd	+1 905-889-2800	on	ontario	ICON DIGITAL	4.5 (13) · Corporate office 7495 Birchmount Rd Open ⋅ Closes 5:30PM · +1 905-889-2800	com	l3r 5g2
359 e. hilton st., 52301, marengo, ia, us, iowa	High Schools	marengo	us	united states		iowa-valley.k12.ia.us	k12.ia.us		en	https://biomerieux.com	Iowa Valley Community School District	Organization	13196427714	us	Marengo, IA	(319) 642-7714	ia	iowa	Iowa Valley Community School District	No reviews · School Marengo, IA (319) 642-7714	us	52301
1237 36 St N, Lethbridge, AB T1H 6L5, Canada	Gyms, Fitness & Health Centers	lethbridge	ca	canada		eclipsegymnasticsltd.com	com		en		Eclipse Gymnastics Ltd.		14039151190	ca	1237 36 St N	+1 403-915-1190	ab	alberta	Eclipse Gymnastics	"4.4 (16) · Gym 1237 36 St N Closed ⋅ Opens 2PM Tue · +1 403-915-1190 \Such a caring and fun gym for children to learn the sport.\"""""	com	t1h 6l5
145 boul. saint-joseph, j3b 1w5, saint-jean-sur-richelieu, qc, canada, quebec	Malls & Shopping Centers	saint-jean-sur-richelieu	ca	canada		leshalles.ca	ca		fr		Les Halles Saint-Jean		14505290188	ca	Saint-Jean-sur-Richelieu, Quebec, Canada	+1 450-529-0188	qc	quebec	LES HALLES ST-JEAN	4.5 (1,586) · Shopping mall Saint-Jean-sur-Richelieu, Quebec, Canada Closed ⋅ Opens 9AM Mon · +1 450-529-0188 Contemporary, open-market-style shopping centre with food vendors, retailers & services.	ca	1w5
2700 rue étienne-lenoir, h7r 0a3, laval, qc, canada, quebec	Auto Parts Manufacturers	laval	ca	canada		inter-rivenord.com	com		en		International Rive-Nord Inc.		14506252415	ca	Laval, Quebec, Canada	+1 450-625-2415	qc	quebec	International Rive-Nord	3.9 (88) · Truck dealer 2700 Rue Étienne-Lenoir Closed ⋅ Opens 7AM Mon · +1 450-625-2415 In-store shopping·Curbside pickup·Delivery	com	h7r 0a3
197 martin rd, 14701, jamestown, ny, new york	High Schools	jamestown	us	united states		jpsny.org	org		en		Jamestown Public Schools		17164834350		1056 Allen St	(716) 483-4350	ny	new york	JPS	5.0 (1) · School district office 1056 Allen St Open now · (716) 483-4350	org	14701
508 west main street, 24216, appalachia, va, virginia	Utility companies	appalachia	us	united states		townofappalachiava.us	us			https://cotrasa.com.br	Appalachia Town Hall	LocalBusiness	12765653900		508 W Main St	(276) 565-3900	va	virginia	townofappalachia	3.7 (3) · Local government office 508 W Main St Open ⋅ Closes 4:30PM · (276) 565-3900	us	24216
24-1098 peter robertson blvd, l6r3a5, brampton, on, canada, ontario	Watches & Jewelry Stores	brampton	ca	canada		karolbaghjewellers.com	com		en		Karolbagh Jewellers		19057910800	ca	1098 Peter Robertson Blvd · In Karol Bagh Plaza	+1 905-791-0800	on	ontario	Karolbagh Jewellers	"3.6 (150) · Jewelry store 1098 Peter Robertson Blvd · In Karol Bagh Plaza Closed ⋅ Opens 12PM Mon · +1 905-791-0800 \Nice & latest jewelry designs\"" In-store shopping·Curbside pickup"""	com	l6r 3a5
117 centrepointe drive, suite 370, k2g 5x3, ottawa, on, canada, ontario	Real Estate Developers	kanata	ca	canada		uniformdevelopments.com	com		en		Uniform Urban Developments		16132250770	ca	Nepean, ON, Canada	+1 613-225-0770	on	ontario	Uniform Developments	"4.4 (20) · Home builder Nepean, ON, Canada Closed ⋅ Opens 9AM Mon · +1 613-225-0770 \I couldn't be happier and highly recommend this builder...!!\"""""	com	k2g 6p9
1030 king st west, l8s 1l5, hamilton, on, canada, ontario	Beauty Salons|Hair Removal Service	hamilton	ca	canada		barewaxbar.com	com		en		Bare Wax Bar		19053938236	ca	Hamilton, ON, Canada	+1 905-393-8236	on	ontario	Bare Wax Bar	"4.7 (212) · Waxing hair removal service Hamilton, ON, Canada Temporarily closed · +1 905-393-8236 \The best waxing experience I've ever had was at Bare.\"""""	com	l8s 1l5
115 boul perrot, j7v3g3, île-perrot, qc, canada, quebec	Phone Repair & Services	vaudreuil-dorion	ca	canada		technicianshop.com	com		en		Target Technician Shop		15144534646	ca	5+ years in business · L'Île-Perrot, Quebec, Canada	+1 514-453-4646	qc	quebec	TechnicianShop.com	"4.7 (206) · Phone repair service 5+ years in business · L'Île-Perrot, Quebec, Canada Closed ⋅ Opens 9:30AM Mon · +1 514-453-4646 \I had broken the screen on the back of my phone where the camera is.\"""""	com	j7v 3g3
35c rayborn crescent, t8n 4a9, saint albert, ab, canada, alberta	Home Builders & Renovation Contractors	st. albert	ca	canada		sanrufohomes.com	com		en		San Rufo Homes		17804704070	ca	5+ years in business · 35 Rayborn Crescent C 1239 Calahoo Road Spruce Grove, AB 11 Riverside Drive NW St. Albert, AB 9504 Pear Drive SW, Edmonton, AB 5 Kingsbury Circle, Spruce Grove	+1 780-470-4070	ab	alberta	San Rufo Homes	4.2 (24) · Custom home builder 5+ years in business · 35 Rayborn Crescent C 1239 Calahoo Road Spruce Grove, AB 11 Riverside Drive NW St. Albert, AB 9504 Pear Drive SW, Edmonton, AB 5 Kingsbury Circle, Spruce Grove +1 780-470-4070	com	t8n 4a9
49 morley st, l8h 3r6, hamilton, on, canada, ontario	Roofing Contractors	hamilton	ca	canada		gerrysroofing.ca	ca		en		Gerry's Roofing & Siding Inc		19055497112	ca	40+ years in business · Hamilton, ON, Canada	+1 905-549-7112	on	ontario	Gerry's Roofing	4.5 (140) · Roofing contractor 40+ years in business · Hamilton, ON, Canada Closed ⋅ Opens 7:30AM · +1 905-549-7112 Onsite services	ca	l8h 3r6
188 davenport rd # 201, m5r 1j2, toronto, on, canada, ontario	Beauty Salons	toronto	ca	canada		prettyinthecity.ca	ca		en	https://centralnoble.k12.in.us	Pretty in the City	LocalBusiness	14164828688	ca	Toronto, ON, Canada	+1 416-482-8688	on	ontario	Pretty In The	"5.0 (73) · Beauty salon Toronto, ON, Canada Temporarily closed · +1 416-482-8688 \I love coming here for my eyelash extensions & highly recommend it!\"""""	ca	m5r 1j2
1 dr. carlton b. goodlett place, city hall, suite 48, 94102, san francisco, ca, california	Auto Services	san francisco	us	united states		sfelections.org	org				San Francisco Department of Elections		14155544375	us	1 Dr Carlton B Goodlett Place City Hall, Room 48 · In San Francisco City Hall	(415) 554-4375	ca	california	City and County of San Francisco	"2.9 (12) · Voter registration office 1 Dr Carlton B Goodlett Place City Hall, Room 48 · In San Francisco City Hall Closed ⋅ Opens 8AM Mon · (415) 554-4375 \directly in front side of SF City Hall which is facing eastward.\"""""	org	94102
